business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Rajan General Store,General Store,General store,General store,228133,+91 72920 47602,N/A,4.2,,"Shop No-329, Main Market, NewDelhi, Sultanpur, New Delhi, Delhi 110030","NewDelhi, Sultanpur",28.495106999999997,77.1621527,ChIJy6iM5EQeDTkRI0gIRQ8l7Gw,https://www.google.com/maps/place/?q=place_id:ChIJy6iM5EQeDTkRI0gIRQ8l7Gw,part_025,2026-09-19 05:58:22,10953
RITESH KUMAR,General Store,General store,General store,228133,+91 97927 74181,N/A,5.0,,"Sultanpur, Brounsa, Uttar Pradesh 228120",228133,26.249495999999997,82.2255364,ChIJR4XxP9qBkDkR6LPEAopC-3U,https://www.google.com/maps/place/?q=place_id:ChIJR4XxP9qBkDkR6LPEAopC-3U,part_025,2026-09-19 05:58:22,10954
SURYANSH SO RAVI PRAKASH TRIPATHI,General Store,General store,General store,228133,+91 73180 07832,N/A,4.5,,"Sultanpur, Lambhua, Sakhauli Khurd, Uttar Pradesh 222302",Sultanpur,26.185283599999998,82.27098099999999,ChIJo-2GhHR_kDkRsdj1jJCQOi0,https://www.google.com/maps/place/?q=place_id:ChIJo-2GhHR_kDkRsdj1jJCQOi0,part_025,2026-09-19 05:58:22,10955
Yash Lok General Store,General Store,Dairy store,Dairy store,228133,+91 85629 00697,N/A,4.5,,"House, 123, in front of Bilahari, Sultanpur, Uttar Pradesh 228001",Civil Line,26.2667692,82.0798265,ChIJb-XR4iZ9mjkR0DJzYBU05jc,https://www.google.com/maps/place/?q=place_id:ChIJb-XR4iZ9mjkR0DJzYBU05jc,part_025,2026-09-19 05:58:22,10956
Belasada abhiya kalan sultanpur u p,General Store,General store,General store,228133,N/A,N/A,4.3,,"643R+WMC, Belasada, Sankarpur, Uttar Pradesh 228001",228133,26.2048065,82.14165299999999,ChIJdQC48ox_mjkR5Fu-cOcdOGY,https://www.google.com/maps/place/?q=place_id:ChIJdQC48ox_mjkR5Fu-cOcdOGY,part_025,2026-09-19 05:58:23,10957
Sapna General Store,General Store,General store,General store,228133,+91 75250 57964,N/A,4.1,29.0,"42R5+3PQ, Piper Pur, Uttar Pradesh 228159",228133,26.140214,82.0093748,ChIJfXi8avCImjkR9DjNePtcMNo,https://www.google.com/maps/place/?q=place_id:ChIJfXi8avCImjkR9DjNePtcMNo,part_025,2026-09-19 05:58:24,10958
AMIT general store,General Store,General store,General store,228133,N/A,N/A,4.7,,"Om Nagar, Lohramau Rd, Sultanpur, Uttar Pradesh 228001",Dadupur,26.2488447,82.07856749999999,ChIJyxONfl59mjkRngqivOhWEp4,https://www.google.com/maps/place/?q=place_id:ChIJyxONfl59mjkRngqivOhWEp4,part_025,2026-09-19 05:58:26,10959
Rahul General Store,General Store,General store,General store,228133,N/A,N/A,4.1,,"3250a, near Rahul garnel store, Vivek Nagar, Sultanpur, Uttar Pradesh 228001",Vivek Nagar,26.2672685,82.05984839999999,ChIJmT4TqsF8mjkRp2u28_FHysk,https://www.google.com/maps/place/?q=place_id:ChIJmT4TqsF8mjkRp2u28_FHysk,part_025,2026-09-19 05:58:26,10960
Gupta General Store,General Store,General store,General store,228133,+91 96282 12192,N/A,4.4,,"O.P SINGH (HOUSE), 1274/52, Ki Gali, Shastri Nagar, Civil Line, Sultanpur, Uttar Pradesh 228001","Shastri Nagar, Civil Line",26.2522515,82.07164329999999,ChIJV4SNFep8mjkR04Clt2vdZFM,https://www.google.com/maps/place/?q=place_id:ChIJV4SNFep8mjkR04Clt2vdZFM,part_025,2026-09-19 05:58:26,10961
Vikas Genral Store,General Store,General store,General store,228133,+91 90265 13033,N/A,4.2,,"H/N 1883, Rahul Chauraha, Pyare Patti Rd, Dadupur, Iadgah, Sultanpur, Uttar Pradesh 228001",Iadgah,26.257134999999998,82.0769665,ChIJNZPBb_p9mjkRwvtXo0YbmpA,https://www.google.com/maps/place/?q=place_id:ChIJNZPBb_p9mjkRwvtXo0YbmpA,part_025,2026-09-19 05:58:26,10962
Vinay General Store,General Store,General store,General store,228133,+91 63927 59522,N/A,3.7,,"Noorpur, Sultanpur, Uttar Pradesh 227408",228133,26.249149799999998,81.9181752,ChIJP_8J1kBhmjkROimqihNxdls,https://www.google.com/maps/place/?q=place_id:ChIJP_8J1kBhmjkROimqihNxdls,part_025,2026-09-19 05:58:26,10963
Bablu Paan Bhandar & Cool Corner & coffee shop,Paan and FMCG Stall,Tobacco shop,"Tobacco shop, Coffee shop, Paan shop, Soft drinks shop",228133,+91 94530 46681,N/A,5.0,,"Kurebhar 123, Faizabad Rd, Kurebhar, Rasulabad Hospatti, Uttar Pradesh 228001",228133,26.434549099999998,82.52407339999999,ChIJPSDHC-NxmjkRFKyiZ9R5hLo,https://www.google.com/maps/place/?q=place_id:ChIJPSDHC-NxmjkRFKyiZ9R5hLo,part_025,2026-09-19 05:58:23,10964
Pan Shop,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 74087 78029,N/A,,,"Majid Wali Gali, Sirwara Rd, Sultanpur, Uttar Pradesh 228001",Civil Line,26.261245,82.08197779999999,ChIJVweZL4t9mjkRKm7figC6T4M,https://www.google.com/maps/place/?q=place_id:ChIJVweZL4t9mjkRKm7figC6T4M,part_025,2026-09-19 05:58:23,10965
PAPPU PAAN & BAKERY,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 91613 93676,N/A,3.0,,"50 Gyanipur, Miranpur, Sultanpur, Uttar Pradesh 227816",228133,26.0873776,82.0810568,ChIJV-RecuiFmjkRLM3bAsmDb8A,https://www.google.com/maps/place/?q=place_id:ChIJV-RecuiFmjkRLM3bAsmDb8A,part_025,2026-09-19 05:58:23,10966
Pawan Paan Bhandar,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 63878 84883,N/A,5.0,,"NH128, Devpara Par, Sultanpur, Uttar Pradesh 228142",228133,26.3548852,82.28586469999999,ChIJt1r0XhWDkDkRynm8dz5J6XA,https://www.google.com/maps/place/?q=place_id:ChIJt1r0XhWDkDkRynm8dz5J6XA,part_025,2026-09-19 05:58:23,10967
RAJKUMAR PAN SHOP,Paan and FMCG Stall,Food court,Food court,228133,+91 97957 04870,N/A,1.0,,"Shop No. 2, Rajkuma Pan Shop, Shahganj Chauraha, Pyarepatti, Sultanpur, Uttar Pradesh 228001",Pyarepatti,26.2587033,82.07334639999999,ChIJITpQpXN9mjkRXQZyuYoMplM,https://www.google.com/maps/place/?q=place_id:ChIJITpQpXN9mjkRXQZyuYoMplM,part_025,2026-09-19 05:58:23,10968
Paan Masala Shop,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 90765 86706,N/A,,,"B S N L Office, Lal Diggi Rd, ke pass Super Market, Civil Line, Sultanpur, Uttar Pradesh 228001",Civil Line,26.2614737,82.0751293,ChIJT2ZaClR9mjkRPdwD8TsCjBU,https://www.google.com/maps/place/?q=place_id:ChIJT2ZaClR9mjkRPdwD8TsCjBU,part_025,2026-09-19 05:58:23,10969
Pradeep Paan Shop,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 87951 47224,N/A,5.0,,"01 Kudwar Market Bp Inter College Choraha, Road, Wallipur, Sultanpur, Uttar Pradesh 228155",228133,26.3514055,81.9775071,ChIJGXcWvVBlmjkRxRt3Q2bJM_k,https://www.google.com/maps/place/?q=place_id:ChIJGXcWvVBlmjkRxRt3Q2bJM_k,part_025,2026-09-19 05:58:23,10970
Sneha Paan Shop,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 99191 42025,N/A,,,"736F+7HH Panchmukhi Panchmukhi, Paltan Bazar, Pyarepatti, Sultanpur, Uttar Pradesh 228001","Paltan Bazar, Pyarepatti",26.260692,82.0739852,ChIJhT1zZmt9mjkR24x39DbxR18,https://www.google.com/maps/place/?q=place_id:ChIJhT1zZmt9mjkR24x39DbxR18,part_025,2026-09-19 05:58:23,10971
Pandey Ghar Grihasthi Kendra,Paan and FMCG Stall,Grocery store,"Grocery store, Shopping mall",228133,+91 99366 18500,N/A,4.0,,"65, Sultanpur, Panna Tikari, Uttar Pradesh 228001",228133,26.1905024,82.1594119,ChIJYePnzZGAmjkRweI7v95PXPI,https://www.google.com/maps/place/?q=place_id:ChIJYePnzZGAmjkRweI7v95PXPI,part_025,2026-09-19 05:58:23,10972
Pan Shop,Paan and FMCG Stall,Fruit and vegetable store,Fruit and vegetable store,228133,+91 89536 19298,N/A,,,"Gabariya, Gabhariya, Vaishnav Nager, Didenagar, Sultanpur, Uttar Pradesh 228001","Gabhariya, Vaishnav Nager, Didenagar",26.256221,82.0615813,ChIJhT_X40x9mjkRWg5F1EUsfz0,https://www.google.com/maps/place/?q=place_id:ChIJhT_X40x9mjkRWg5F1EUsfz0,part_025,2026-09-19 05:58:23,10973
PANDIT JI PAAN SHOP,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 94520 50590,N/A,4.0,,"AYODHYA ROAD, BY PASS SOURMAU, Loharamau, Lucknow, Uttar Pradesh 226001","Bank Colony, Laxmanpur",26.232972099999998,82.0793352,ChIJ43J6M9V9mjkRVSA09T0kxXk,https://www.google.com/maps/place/?q=place_id:ChIJ43J6M9V9mjkRVSA09T0kxXk,part_025,2026-09-19 05:58:23,10974
Pan shop,Paan and FMCG Stall,Paan shop,Paan shop,228133,+91 81158 75258,N/A,,,"block chauraha, Kadipur Rd, Dostpur, Paraspatti, Uttar Pradesh 228132",228133,26.223092899999997,82.3166062,ChIJGz49yhWHkDkRpEmz-frRrfM,https://www.google.com/maps/place/?q=place_id:ChIJGz49yhWHkDkRpEmz-frRrfM,part_025,2026-09-19 05:58:23,10975
Pappu Pan Wale,Paan and FMCG Stall,Store,Store,228133,N/A,N/A,3.2,,"733H+25W, Pyarepatti, Sultanpur, Uttar Pradesh 228001",Pyarepatti,26.2526117,82.07795899999999,ChIJo2cGF_x8mjkRUaIVMt7BX4k,https://www.google.com/maps/place/?q=place_id:ChIJo2cGF_x8mjkRUaIVMt7BX4k,part_025,2026-09-19 05:58:23,10976
Ram Ji Pan Shop,Paan and FMCG Stall,Paan shop,Paan shop,228133,+91 88586 51111,N/A,,,"Dariyapur, Khairabad, Sultanpur, Uttar Pradesh 228001","Dariyapur, Khairabad",26.2525048,82.06901789999999,ChIJzdspWRR9mjkRZ1IYw4MlMCA,https://www.google.com/maps/place/?q=place_id:ChIJzdspWRR9mjkRZ1IYw4MlMCA,part_025,2026-09-19 05:58:23,10977
BABA PAAN,Paan and FMCG Stall,Store,Store,228133,N/A,N/A,5.0,,"Kurwar Road, Nirala Nagar, Karoudiya, Sultanpur, Uttar Pradesh 228001","Nirala Nagar, Karoudiya",26.2736824,82.0639604,ChIJg6Zm31J9mjkR1yuMhbb7SlE,https://www.google.com/maps/place/?q=place_id:ChIJg6Zm31J9mjkR1yuMhbb7SlE,part_025,2026-09-19 05:58:23,10978
Pandey Pan Bhandar,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 93363 27597,N/A,,,"01, Sultanpur, Uttar Pradesh 228001",Laxmanpur,26.2461201,82.0674123,ChIJQfetg2d9mjkRkMJUWDWidgc,https://www.google.com/maps/place/?q=place_id:ChIJQfetg2d9mjkRkMJUWDWidgc,part_025,2026-09-19 05:58:23,10979
Ankur patang shop,Paan and FMCG Stall,Paan shop,Paan shop,228133,+91 79856 35434,N/A,,,"Badhmandi Chauraha, IDBI Bank Basement, 1096/6, Khairabad, Sultanpur, Uttar Pradesh 228001",Khairabad,26.257391199999997,82.07156309999999,ChIJ8fLyWp19mjkRUl0G_dCJNyY,https://www.google.com/maps/place/?q=place_id:ChIJ8fLyWp19mjkRUl0G_dCJNyY,part_025,2026-09-19 05:58:23,10980
R.K. Paan Bhandar,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 96702 91132,N/A,,,"42, Amhat, Sultanpur, Uttar Pradesh 228001",Amhat,26.251752099999997,82.0401069,ChIJ6SbmndpjmjkRneCTzIf7icE,https://www.google.com/maps/place/?q=place_id:ChIJ6SbmndpjmjkRneCTzIf7icE,part_025,2026-09-19 05:58:23,10981
Ramji pan shop,Paan and FMCG Stall,Paan shop,Paan shop,228133,N/A,N/A,5.0,,"733C+478, Dariyapur Tiraha, Shastri Nagar, Sultanpur, Uttar Pradesh 228001",Shastri Nagar,26.252782699999997,82.0707078,ChIJBRDVB1F9mjkR14NkZR_pz30,https://www.google.com/maps/place/?q=place_id:ChIJBRDVB1F9mjkR14NkZR_pz30,part_025,2026-09-19 05:58:23,10982
Jai Parkash pan Shop,Paan and FMCG Stall,Supermarket,Supermarket,228133,+91 85739 50816,N/A,4.0,,"pardesh, Birsinghpur, Uttar Pradesh 228141",228133,26.3229728,82.3299995,ChIJyweKczuEkDkR_zrWXtFFdJ8,https://www.google.com/maps/place/?q=place_id:ChIJyweKczuEkDkR_zrWXtFFdJ8,part_025,2026-09-19 05:58:23,10983
Sonu Pan And Cold Drinks,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 94505 31833,N/A,,,"Tedhui, Gt234, Uttar Pradesh 228001","Paltan Bazar, Pyarepatti",26.2603682,82.0738701,ChIJIwo-gwx9mjkRjwNp-ChWoRg,https://www.google.com/maps/place/?q=place_id:ChIJIwo-gwx9mjkRjwNp-ChWoRg,part_025,2026-09-19 05:58:24,10984
Deepak Pan Bhandar,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 89575 62425,N/A,,,"Fr6/78, Babagunj, Uttar Pradesh 228001","Gabhariya, Vaishnav Nager, Didenagar",26.2569131,82.0638609,ChIJUww7cVB9mjkRmEVY9lwKHlQ,https://www.google.com/maps/place/?q=place_id:ChIJUww7cVB9mjkRmEVY9lwKHlQ,part_025,2026-09-19 05:58:24,10985
PANKAJ EEG STALL,Paan and FMCG Stall,Food court,Food court,228133,+91 80524 10274,N/A,5.0,3.0,"Kalyanpur, Sultanpur, Uttar Pradesh 228159",228133,26.166408399999998,81.96897,ChIJUcLA_RyJmjkR52MGmKRhtZM,https://www.google.com/maps/place/?q=place_id:ChIJUcLA_RyJmjkR52MGmKRhtZM,part_025,2026-09-19 05:58:25,10986
Mangal Paan Shop,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 80903 90265,N/A,,,"Gabhariya, Tatiya Nagar, Sultanpur, Uttar Pradesh 228001","Gabhariya, Tatiya Nagar",26.2577063,82.0660697,ChIJKz4Jjcd9mjkROsFnOoE4VL4,https://www.google.com/maps/place/?q=place_id:ChIJKz4Jjcd9mjkROsFnOoE4VL4,part_025,2026-09-19 05:58:25,10987
Sandeep Paan Shop,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 95068 51483,N/A,,,"Palnagar, Chauraha, Sultanpur Rd, Sultanpur, Dadupur, Uttar Pradesh 227808",228133,26.2607514,82.0254468,ChIJ66NhkT9jmjkRp_8IzeXEUqU,https://www.google.com/maps/place/?q=place_id:ChIJ66NhkT9jmjkRp_8IzeXEUqU,part_025,2026-09-19 05:58:25,10988
Prince Pan,Paan and FMCG Stall,Tobacco shop,Tobacco shop,228133,+91 80761 48862,N/A,,,"Gosaiganj, Uttar Pradesh 228118",Vallipur,26.275409099999997,82.0770795,ChIJh-bMtBh9mjkRCXTGdLEij_4,https://www.google.com/maps/place/?q=place_id:ChIJh-bMtBh9mjkRCXTGdLEij_4,part_025,2026-09-19 05:58:26,10989
MOHIT FOODS,Frozen Food Distributor,Food manufacturer,"Food manufacturer, Wholesaler",228133,+91 95594 90149,N/A,5.0,10.0,"M/S Mohit Foods Jogiveer, Ahimane, Uttar Pradesh 228001",228133,26.223543,82.0590455,ChIJCT2Frnt9mjkRF6-CceIf8Gg,https://www.google.com/maps/place/?q=place_id:ChIJCT2Frnt9mjkRF6-CceIf8Gg,part_025,2026-09-19 05:58:25,10990
Standard Frozen Foods Exports Private Limited,Frozen Food Distributor,Slaughterhouse,Slaughterhouse,228133,+91 96969 64696,http://www.standard.net.in/,4.1,,"Gata No - 84,85,87,95 Vill - Chanpur UPSIDC Site 1st Industrial Area, Unnao, Uttar Pradesh 209801",228133,26.550877099999997,80.5269823,ChIJeWcMm7oVnDkRoTrfnKnSwTk,https://www.google.com/maps/place/?q=place_id:ChIJeWcMm7oVnDkRoTrfnKnSwTk,part_025,2026-09-19 05:58:26,10991
Al-super frozen food Pvt Ltd,Frozen Food Distributor,Scale model club,Scale model club,228133,N/A,N/A,3.9,,"near Dahi chauki, Jhanjhari, Ganjauli, Unnao, Uttar Pradesh 209801","Jhanjhari, Ganjauli",26.5659094,80.5319007,ChIJIR1xyhoUnDkRL7WGhFUe1lE,https://www.google.com/maps/place/?q=place_id:ChIJIR1xyhoUnDkRL7WGhFUe1lE,part_025,2026-09-19 05:58:26,10992
Real Good Foods,Frozen Food Distributor,Frozen food store,Frozen food store,228133,N/A,N/A,4.1,,"NO 1592 PLOT, SHOP NO 2, SAI GURU APPT, C.S, 95, 5th Ln, Rajarampuri, Kolhapur, Maharashtra 416008","Poorvarang, Mahalaxminagar, Rajarampuri",16.6952748,74.2410378,ChIJ36cO510BwTsR6x_GRkCwg3M,https://www.google.com/maps/place/?q=place_id:ChIJ36cO510BwTsR6x_GRkCwg3M,part_025,2026-09-19 05:58:26,10993
Vijaya Frozen Foods,Frozen Food Distributor,Frozen food store,Frozen food store,228133,+91 97678 99887,N/A,4.8,,"262 A, near NMC Water Tank, Laxminagar, Nagpur, Maharashtra 440022",Laxminagar,21.123192799999998,79.0602902,ChIJP5KKJbbA1DsRvTgLlGPwVQY,https://www.google.com/maps/place/?q=place_id:ChIJP5KKJbbA1DsRvTgLlGPwVQY,part_025,2026-09-19 05:58:26,10994
SS Frozen World Katak,Frozen Food Distributor,Grocery store,Grocery store,228133,+91 94373 23001,https://ssfrozenworld.com/,4.4,,"Cantonment Rd, Buxi Bazaar, Kataka, Odisha 753001",Buxi Bazaar,20.478970399999998,85.877724,ChIJASjrPxETGToRwaTkr1D814A,https://www.google.com/maps/place/?q=place_id:ChIJASjrPxETGToRwaTkr1D814A,part_025,2026-09-19 05:58:26,10995
Pet store all type dog food,Pet Food and Pet Supplies,Pharmacy,Pharmacy,228133,N/A,N/A,5.0,2.0,"Shop no.19, post office Chauraha, Shahganj, sultanpur, Uttar Pradesh 223101",228133,26.0564477,82.6815543,ChIJSfKTRwBbkDkR9p-gJFZpMQ4,https://www.google.com/maps/place/?q=place_id:ChIJSfKTRwBbkDkR9p-gJFZpMQ4,part_025,2026-09-19 05:58:25,10996
Baba pets shop,Pet Food and Pet Supplies,Pet store,"Pet store, Dog breeder",228133,+91 91180 36161,N/A,5.0,18.0,"Chauraha, mariahu Road, Phoolpur, Saidanpur, Uttar Pradesh 222138",228133,25.715550999999998,82.6621914,ChIJI8C7PqI7kDkR3RZ4hThHCKw,https://www.google.com/maps/place/?q=place_id:ChIJI8C7PqI7kDkR3RZ4hThHCKw,part_025,2026-09-19 05:58:25,10997
Swastik pets,Pet Food and Pet Supplies,Pet store,Pet store,228133,+91 788 722 0022,N/A,3.8,51.0,"near nagar palika, Rizwikhan, Jaunpur, Uttar Pradesh 222001",Rizwikhan,25.7526102,82.6879976,ChIJd3lxu_87kDkREmReaXG9NZA,https://www.google.com/maps/place/?q=place_id:ChIJd3lxu_87kDkREmReaXG9NZA,part_025,2026-09-19 05:58:26,10998
Kaka Nawik House,Patisserie,Wholesale bakery,"Wholesale bakery, Housing complex, Wholesale grocer",228133,+91 91528 08526,N/A,5.0,,"Belhari, Bhauad Dinpur, Uttar Pradesh 228133",228133,26.215170099999998,82.1951394,ChIJU1U0PQB_mjkRqfsgmNgW2Vw,https://www.google.com/maps/place/?q=place_id:ChIJU1U0PQB_mjkRqfsgmNgW2Vw,part_025,2026-09-19 05:58:25,10999
Satyam Gupta,Patisserie,Bakery and Cake Shop,Bakery and Cake Shop,228133,+91 96623 01067,N/A,,,"Kadipur Rd, near sbi bank, chauraha, Brounsa, Sultanpur, Uttar Pradesh 228120",chauraha,26.2514944,82.2253796,ChIJwQD89JiBkDkRFYo7twL-dfw,https://www.google.com/maps/place/?q=place_id:ChIJwQD89JiBkDkRFYo7twL-dfw,part_025,2026-09-19 05:58:25,11000
Madhuvan Bakers,Patisserie,Bakery and Cake Shop,Bakery and Cake Shop,228133,+91 76170 11594,N/A,3.8,,"N28/36, K.P.16, Newada, Sunderpur, Varanasi, Uttar Pradesh 221005","Life Line Hospital, Newada",25.2831005,82.9802205,ChIJh5USzhcyjjkR8knW-gkO4N4,https://www.google.com/maps/place/?q=place_id:ChIJh5USzhcyjjkR8knW-gkO4N4,part_025,2026-09-19 05:58:25,11001
नन्हे पराग की दुकान,Patisserie,Cake shop,Cake shop,228133,N/A,N/A,5.0,,"6675+XRF, Kadipur Road, Sultanpur, Barausa, Uttar Pradesh 228133",228133,26.2149313,82.20953399999999,ChIJMxMPPBh_mjkRBO0a1ebcmr4,https://www.google.com/maps/place/?q=place_id:ChIJMxMPPBh_mjkRBO0a1ebcmr4,part_025,2026-09-19 05:58:25,11002
Hanuman Prasad,Patisserie,Bakery and Cake Shop,Bakery and Cake Shop,228133,+91 95596 76566,N/A,3.7,3.0,"Diyara Bazar Rd, Chauk, Diyara, Lucknow, Uttar Pradesh 226001",Chauk,26.2231079,82.2831666,ChIJbwrr78OBkDkRjDy_xcWkUS0,https://www.google.com/maps/place/?q=place_id:ChIJbwrr78OBkDkRjDy_xcWkUS0,part_025,2026-09-19 05:58:27,11003
JAISWAL CONFECTIONERY,Patisserie,Confectionery store,Confectionery store,228133,N/A,N/A,4.2,6.0,"93/1, GN Rd, Khairabad, Sultanpur, Uttar Pradesh 228001",Khairabad,26.2613983,82.0715251,ChIJKQhfXNx9mjkRbIfiBkixNZk,https://www.google.com/maps/place/?q=place_id:ChIJKQhfXNx9mjkRbIfiBkixNZk,part_025,2026-09-19 05:58:28,11004
Royal live bakery cake shop,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,228133,+91 80767 34426,N/A,4.7,53.0,"9X2H+G2M, हलियापुर कुरवार मार्ग, Kurwar, Uttar Pradesh 228155",228133,26.3514889,81.97769629999999,ChIJpxaS4l5lmjkRMEgM3U1qXrE,https://www.google.com/maps/place/?q=place_id:ChIJpxaS4l5lmjkRMEgM3U1qXrE,part_025,2026-09-19 05:58:25,11005
Cakery The Bakery,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,228133,+91 95594 35993,N/A,4.9,92.0,"Rd Number 1, UPSIDC Colony, Bhel, Jagdishpur, Sithauli, Uttar Pradesh 227817","UPSIDC Colony, Bhel",26.4851885,81.5426746,ChIJ9WS_dAlLmjkRH_FC9l0lPHk,https://www.google.com/maps/place/?q=place_id:ChIJ9WS_dAlLmjkRH_FC9l0lPHk,part_025,2026-09-19 05:58:25,11006
Brown Bakers,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,228133,N/A,N/A,4.0,10.0,"735F+38G, Kadipur - Sultanpur Rd, Dadupur, Sultanpur, Uttar Pradesh 228001",Dadupur,26.257854899999998,82.0732821,ChIJm5va7od9mjkRebV1K8fVoFE,https://www.google.com/maps/place/?q=place_id:ChIJm5va7od9mjkRebV1K8fVoFE,part_025,2026-09-19 05:58:25,11007
Vishal Bakery,Bakery and Cake Shop,Bakery and Cake Shop,"Bakery and Cake Shop, Florist",228133,+91 98370 96056,http://www.vishalbakery.com/,4.3,,"Near, munshi ram chauraha, Kashipur, Uttarakhand 244713",228133,29.216036499999998,78.9554528,ChIJZcF_gupDCjkR_t1_5CEezfE,https://www.google.com/maps/place/?q=place_id:ChIJZcF_gupDCjkR_t1_5CEezfE,part_025,2026-09-19 05:58:25,11008
S K Bakery,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,228133,+91 63865 37008,N/A,5.0,,"Mayang Rd, Katka, Majhawara, Uttar Pradesh 228121",228133,26.410777,82.0576143,ChIJDyJD5YFxmjkRphwWhHv5rUs,https://www.google.com/maps/place/?q=place_id:ChIJDyJD5YFxmjkRphwWhHv5rUs,part_025,2026-09-19 05:58:27,11009
Baba bakers and cool corner,Bakery and Cake Shop,Bakery and Cake Shop,Bakery and Cake Shop,228133,+91 99872 10250,N/A,5.0,,"Ayodhya - Prayagraj Rd, Kurebhar, Sultanpur, Uttar Pradesh 228151",228133,26.417660599999998,82.12467269999999,ChIJI8WJeQBxmjkREgpJnJ7hGt4,https://www.google.com/maps/place/?q=place_id:ChIJI8WJeQBxmjkREgpJnJ7hGt4,part_025,2026-09-19 05:58:27,11010
LALIT SWEET PALACE,Sweet Stall / Mithai Shop,Sweet shop,"Sweet shop, Store",228133,+91 94159 31008,N/A,4.2,,"Between Faizabad and, Sultanpur Rd, Jagdishpur, Uttar Pradesh 227809",228133,26.4572212,81.6264235,ChIJ5-C5TjVJmjkRreKr8_gx4dI,https://www.google.com/maps/place/?q=place_id:ChIJ5-C5TjVJmjkRreKr8_gx4dI,part_025,2026-09-19 05:58:26,11011
Shubham Sweets Corner,Sweet Stall / Mithai Shop,Sweet shop,"Sweet shop, Restaurant supply store",228133,+91 80520 37606,N/A,4.1,,"8XWH+26P, Kurwar, Sultanpur, Uttar Pradesh 228155",228133,26.3475625,81.9814375,ChIJ6U5GpbBlmjkRyFevlP6U__Q,https://www.google.com/maps/place/?q=place_id:ChIJ6U5GpbBlmjkRyFevlP6U__Q,part_025,2026-09-19 05:58:26,11012
Shri Ram Mishthan Bhandar,Sweet Stall / Mithai Shop,Sweet shop,"Sweet shop, Fast food restaurant, Indian sweets shop",228133,+91 94157 21386,N/A,4.3,,"Faizabad - Sultanpur Rd, Chaure Bazar, Bharai Khata, Uttar Pradesh 224209",228133,26.477863,82.12813609999999,ChIJwcEUyqx2mjkRuZ2JhDuDLmk,https://www.google.com/maps/place/?q=place_id:ChIJwcEUyqx2mjkRuZ2JhDuDLmk,part_025,2026-09-19 05:58:27,11013
Shyam Sweets,Sweet Stall / Mithai Shop,Sweet shop,"Sweet shop, Pizza restaurant",228133,+91 99181 02630,N/A,3.9,,"M56V+J56, Naiganj, Olandganj, Mungrabadashahpur, Mungra Badshahpur, Uttar Pradesh 222202","Naiganj, Olandganj",25.661545099999998,82.192906,ChIJ79lG_MGnmjkRmARxfIGYBDs,https://www.google.com/maps/place/?q=place_id:ChIJ79lG_MGnmjkRmARxfIGYBDs,part_025,2026-09-19 05:58:27,11014
Laddu wala,Sweet Stall / Mithai Shop,Sweet shop,Sweet shop,228133,N/A,N/A,4.8,4.0,"735F+F4R, Shaganj, Khairabad, Sultanpur, Uttar Pradesh 228001",Khairabad,26.258728599999998,82.0727811,ChIJjfkh2Sd9mjkRIPX8hwVA9ss,https://www.google.com/maps/place/?q=place_id:ChIJjfkh2Sd9mjkRIPX8hwVA9ss,part_025,2026-09-19 05:58:28,11015
Sheetal Sweet House,Sweet Stall / Mithai Shop,Sweet shop,Sweet shop,228133,+91 89239 64140,N/A,4.3,23.0,"RMHF+7CJ, Sultanpur - Korari Rd, Bela, Uttar Pradesh 206251",228133,26.828202299999997,79.6735137,ChIJu3tqjkcKnjkRH_S_KGlXz4A,https://www.google.com/maps/place/?q=place_id:ChIJu3tqjkcKnjkRH_S_KGlXz4A,part_025,2026-09-19 05:58:29,11016
Cafe tea spot,Tea Stall / Chai Cafe,Cafe,Cafe,228133,+91 82998 69527,N/A,5.0,,"Koilara Road, Rd Number 4, Bhel, Jagdishpur, Utelwa, Uttar Pradesh 227817",Bhel,26.4790277,81.5716549,ChIJjRIxo65LmjkRfwMAq4gIWDI,https://www.google.com/maps/place/?q=place_id:ChIJjRIxo65LmjkRfwMAq4gIWDI,part_025,2026-09-19 05:58:26,11017
