business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
JMD VIDEO PHOTOGRAPHY EVENT PLANNER,Videographer and Drone Rental,Wedding service,Wedding service,230403,+91 73557 30638,N/A,4.4,12.0,"Karampur, road, Bihariganj, Saidpur, Uttar Pradesh 233223",Gopalapur,25.5462457,83.16054199999999,ChIJX0JBIX_ZkTkRgtOlf3J_8hg,https://www.google.com/maps/place/?q=place_id:ChIJX0JBIX_ZkTkRgtOlf3J_8hg,part_026,2026-09-19 05:54:58,8184
"Kavya Photography, Videography, & DJ Sound System",Videographer and Drone Rental,Photography service,Photography service,230403,+91 92500 34462,N/A,4.9,8.0,"Chak Road, near Lic Office, Mauganj, Madhya Pradesh 486331",230403,24.6715926,81.86685349999999,ChIJYeaD-JqfhTkRuY1-IjL64v4,https://www.google.com/maps/place/?q=place_id:ChIJYeaD-JqfhTkRuY1-IjL64v4,part_026,2026-09-19 05:54:58,8185
Raj Video Mixing Lab,Videographer and Drone Rental,Photography studio,Photography studio,230403,N/A,N/A,5.0,5.0,"W4MG+9XP, Shah Dewait, Uttar Pradesh 276204",230403,25.9334584,83.1274547,ChIJg_F-G-e5kTkRLgT_SM80--U,https://www.google.com/maps/place/?q=place_id:ChIJg_F-G-e5kTkRLgT_SM80--U,part_026,2026-09-19 05:54:58,8186
UP FILM PRODUCTION,Videographer and Drone Rental,Film Production Company,Film Production Company,230403,+91 96516 71809,N/A,5.0,1.0,"BHAIRVAN ROAD, near COMPUTER SHIKSHAN SANTHAN S, Sangipur, Uttar Pradesh 230139",230403,26.0466978,81.66712969999999,ChIJLUB9ID_7mjkRB5bhmrLjSbQ,https://www.google.com/maps/place/?q=place_id:ChIJLUB9ID_7mjkRB5bhmrLjSbQ,part_026,2026-09-19 05:54:58,8187
"Dubey hostel, pratapgarh",Hostels,Housing society,Housing society,230403,N/A,N/A,5.0,3.0,"W25C+W7, Kadipur, Uttar Pradesh 230001",230403,25.9098634,82.0206709,ChIJY7u9SwCXmjkRaa6rpOcfPSE,https://www.google.com/maps/place/?q=place_id:ChIJY7u9SwCXmjkRaa6rpOcfPSE,part_026,2026-09-19 05:54:56,8188
Pandey shoping complex and hostel,Hostels,Student dormitory,Student dormitory,230403,N/A,N/A,4.3,7.0,"V2XH+X77, Premdhar Patti, Cheetpur, Uttar Pradesh 230127",230403,25.8999237,82.02817979999999,ChIJB-HdSACXmjkRGEa1FV2Q2XY,https://www.google.com/maps/place/?q=place_id:ChIJB-HdSACXmjkRGEa1FV2Q2XY,part_026,2026-09-19 05:54:56,8189
Shadab Home,Hostels,Backpacker Hostel,Backpacker Hostel,230403,N/A,N/A,,,"W24H+73Q, Dilippur Road, Kadipur, Uttar Pradesh 230127",230403,25.905922,82.02691399999999,ChIJXc6rSACXmjkR61PZwgMKjrU,https://www.google.com/maps/place/?q=place_id:ChIJXc6rSACXmjkR61PZwgMKjrU,part_026,2026-09-19 05:54:56,8190
Hostel,Hostels,Backpacker Hostel,Backpacker Hostel,230403,N/A,N/A,,,"W2X6+MQ2, Chilbila, Uttar Pradesh 230403",Chilbila,25.949132199999998,82.0118753,ChIJ_VF8OgSRmjkRZHcEH5o2Sc4,https://www.google.com/maps/place/?q=place_id:ChIJ_VF8OgSRmjkRZHcEH5o2Sc4,part_026,2026-09-19 05:54:56,8191
Shekar Hostel,Hostels,Student dormitory,Student dormitory,230403,N/A,N/A,5.0,1.0,"Sonawa, Chilbila Bypass, Sonava, Uttar Pradesh 230403",230403,25.9633212,82.0081422,ChIJqdCQn4iRmjkRtcJWGQu_tV0,https://www.google.com/maps/place/?q=place_id:ChIJqdCQn4iRmjkRtcJWGQu_tV0,part_026,2026-09-19 05:54:56,8192
Ganesh Square ( Boy's Hostel And Guest's House),Hostels,Student dormitory,Student dormitory,230403,+91 99364 03340,N/A,4.2,5.0,"X224+66F, Kandal, Uttar Pradesh 230403",230403,25.950551899999997,82.0055496,ChIJ4fJKK-WQmjkRJXcP0USs5cA,https://www.google.com/maps/place/?q=place_id:ChIJ4fJKK-WQmjkRJXcP0USs5cA,part_026,2026-09-19 05:54:56,8193
Bachchu Lal Boys and Girls PG,Hostels,Backpacker Hostel,Backpacker Hostel,230403,N/A,N/A,,,"W2X4+Q2M, Unnamed Road, Kandal, Uttar Pradesh 230403",230403,25.9494544,82.00503259999999,ChIJhcXXPjyRmjkRoGBOPT5Sa1U,https://www.google.com/maps/place/?q=place_id:ChIJhcXXPjyRmjkRoGBOPT5Sa1U,part_026,2026-09-19 05:54:56,8194
Paradise Inn,Hostels,Hotel,Hotel,230403,+91 99199 45635,N/A,3.9,39.0,"Pratapgarh, Bela Pratapgarh, Pure Ishwarnath, Uttar Pradesh 230001",Pratapgarh,25.9196283,81.9810287,ChIJC_Q2C52RmjkRlNkwoq7LKoc,https://www.google.com/maps/place/?q=place_id:ChIJC_Q2C52RmjkRlNkwoq7LKoc,part_026,2026-09-19 05:54:58,8195
Great k ghar,Hostels,Student dormitory,"Student dormitory, Girls' hostel",230403,+91 70422 78790,N/A,5.0,1.0,"Pratapgarh, Bela Pratapgarh, Uttar Pradesh 230001",Pratapgarh,25.912822199999997,81.9935258,ChIJ_Znl8bKXmjkRhV0jlbCWjpc,https://www.google.com/maps/place/?q=place_id:ChIJ_Znl8bKXmjkRhV0jlbCWjpc,part_026,2026-09-19 05:54:58,8196
Anuj hostel,Hostels,Student dormitory,Student dormitory,230403,N/A,N/A,2.5,4.0,"WX5H+55V, Katra Rd, Pratapgarh, Bela Pratapgarh, Sagra, Uttar Pradesh 230002",Pratapgarh,25.9079849,81.9779118,ChIJUQ3IU9uXmjkRnS0koRSixy0,https://www.google.com/maps/place/?q=place_id:ChIJUQ3IU9uXmjkRnS0koRSixy0,part_026,2026-09-19 05:54:58,8197
Raj restaurant and guest house,Hotel,Hotel,Hotel,230403,+91 91615 15742,N/A,4.0,6.0,"Jogapur, Uttar Pradesh 230401",230403,25.9032107,81.99028729999999,ChIJ887KyxyXmjkR03BbCK8DRnc,https://www.google.com/maps/place/?q=place_id:ChIJ887KyxyXmjkR03BbCK8DRnc,part_026,2026-09-19 05:54:55,8198
SPOT ON 47288 Shree Ram Inn,Hotel,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/76302/,4.1,136.0,"Hotel shree ram inn, Chilbila, Ranjitpur Chilbila, Kandal, Uttar Pradesh 230403",Chilbila,25.952536,82.00641399999999,ChIJszae5kSRmjkRc_ngl9ABgsY,https://www.google.com/maps/place/?q=place_id:ChIJszae5kSRmjkRc_ngl9ABgsY,part_026,2026-09-19 05:54:55,8199
HOTEL SHREE RAM INN AND MAURYA RESORTS - Best Hotel in Pratapgarh,Hotel,Hotel,"Hotel, Banquet hall, Marriage celebrant, Marriage Consultant, Self-catering accommodation",230403,N/A,N/A,4.2,60.0,"Hotel shreeram inn, Chilbila, Pratapgarh, Kandal, Uttar Pradesh 230403",Chilbila,25.952485,82.0064196,ChIJvczpCdmRmjkRjv_7a3OqeG4,https://www.google.com/maps/place/?q=place_id:ChIJvczpCdmRmjkRjv_7a3OqeG4,part_026,2026-09-19 05:54:55,8200
HOTEL THE CRYSTAL PALACE,Hotel,Hotel,Hotel,230403,N/A,N/A,4.3,19.0,"Afeem Kothi, NEAR VIKASH BHAWAN, Rupapur Rd, Pratapgarh, Uttar Pradesh 230001",Pratapgarh,25.9079397,81.9877424,ChIJ4XjCMj-XmjkR_69KjQXQjCY,https://www.google.com/maps/place/?q=place_id:ChIJ4XjCMj-XmjkR_69KjQXQjCY,part_026,2026-09-19 05:54:55,8201
Hotel O By OYO The Grand Palace,Hotel,Hotel,Hotel,230403,+91 124 620 1516,https://www.oyorooms.com/229165/,3.2,21.0,"00bhangwa chungi, road, opp. Royal garden, Balipur, Pratapgarh, Uttar Pradesh 230001",Balipur,25.9137131,81.9953651,ChIJXcRihy-RmjkR3nbDvAuTId0,https://www.google.com/maps/place/?q=place_id:ChIJXcRihy-RmjkR3nbDvAuTId0,part_026,2026-09-19 05:54:55,8202
OYO SHYAM PALACE,Hotel,Hotel,Hotel,230403,+91 90441 52791,N/A,4.5,48.0,"in front of Umarvaishya Dharmshala, Chilbila, Uttar Pradesh 230403",Chilbila,25.9522396,82.0084431,ChIJRbyjuSCRmjkRoas__OXUGtM,https://www.google.com/maps/place/?q=place_id:ChIJRbyjuSCRmjkRoas__OXUGtM,part_026,2026-09-19 05:54:55,8203
OYO Flagship Hotel Cp Residency,Hotel,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/220406/?utm_source=Google&utm_medium=GMB,4.5,57.0,"35/356, New Maal Godam Road, Chungi, Bhangwa, Pratapgarh, Uttar Pradesh 230001",Chungi,25.912234299999998,81.99630259999999,ChIJhxH39BCXmjkRARrZyo5s-ko,https://www.google.com/maps/place/?q=place_id:ChIJhxH39BCXmjkRARrZyo5s-ko,part_026,2026-09-19 05:54:55,8204
OYO 23577 Hotel Awadh,Hotel,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/45885,3.4,110.0,"Hotel jashna awadh near Ruma Hospital bank above syndicate bank, Uttar Pradesh 230001",230403,25.9307457,82.0046445,ChIJ30qUhcORmjkRlMDKSwZawM0,https://www.google.com/maps/place/?q=place_id:ChIJ30qUhcORmjkRlMDKSwZawM0,part_026,2026-09-19 05:54:55,8205
Hotel Harsh In,Hotel,Home Stay,Home Stay,230403,+91 95556 10487,N/A,4.6,,"near pramod Automobiles, Karista, Kohandaur, Uttar Pradesh 230401",230403,26.0247289,82.0219181,ChIJPbUsSz2PmjkRdS8S8tjKAfA,https://www.google.com/maps/place/?q=place_id:ChIJPbUsSz2PmjkRdS8S8tjKAfA,part_026,2026-09-19 05:54:56,8206
OYO Prem Bandhan Palace,Hotel,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/170072/?utm_source=Google&utm_medium=GMB,4.1,8.0,"Chilbila Patti Marg khampur, in front of Hp Perrol pump district, Uttar Pradesh 230403",230403,25.95076,82.01419,ChIJtwo-GvqRmjkRtS2VRoVhJa4,https://www.google.com/maps/place/?q=place_id:ChIJtwo-GvqRmjkRtS2VRoVhJa4,part_026,2026-09-19 05:54:57,8207
Ashoka palace,Hotel,Hotel,Hotel,230403,+91 63921 43288,N/A,4.8,,"Jail Rd, Bela Pratapgarh, Uttar Pradesh 230001",230403,25.9197068,82.0069104,ChIJgw9TewCRmjkRgsnv3YC7KV8,https://www.google.com/maps/place/?q=place_id:ChIJgw9TewCRmjkRgsnv3YC7KV8,part_026,2026-09-19 05:54:59,8208
SPOT ON Abhinandan Hotel And Restaurant,Hotel,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/204458/?utm_source=Google&utm_medium=GMB,3.6,,"127 AYODHYA HIGHWAY ROAD, POORE KOLHAL, Tekar, Uttar Pradesh 230001",230403,25.9181374,82.00061769999999,ChIJSzF3DkqRmjkR9JJdIerC1ew,https://www.google.com/maps/place/?q=place_id:ChIJSzF3DkqRmjkR9JJdIerC1ew,part_026,2026-09-19 05:54:59,8209
"SPOT ON Shree Ram Raj Resort,Abhinandan Marriage lawn",Resort,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/217629/?utm_source=Google&utm_medium=GMB,3.9,,"Plot no-210 Tekar, Allahabad - Faizabad Rd, near makunpur bazar, Pure Kolahal, Uttar Pradesh 230401",230403,25.991975,82.0155583,ChIJ7_qtNu-RmjkRGTrj3cMJoj8,https://www.google.com/maps/place/?q=place_id:ChIJ7_qtNu-RmjkRGTrj3cMJoj8,part_026,2026-09-19 05:54:56,8210
Maurya Resorts,Resort,Marriage celebrant,Marriage celebrant,230403,N/A,N/A,4.1,,"X234+5QV, near Hanuman Mandir, Chilbila, Uttar Pradesh 230403",Chilbila,25.952988599999998,82.0069152,ChIJDZWzWKSRmjkRvfoXLcB3q4k,https://www.google.com/maps/place/?q=place_id:ChIJDZWzWKSRmjkRvfoXLcB3q4k,part_026,2026-09-19 05:54:56,8211
OYO 66689 Shree Radhey Palace,Resort,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/90833/,4.1,,"Chilbila Flyover, Chilbila, Ranjitpur Chilbila, Uttar Pradesh 230403",Chilbila,25.942406,82.004098,ChIJN6gq5uaQmjkR466hua8bMdY,https://www.google.com/maps/place/?q=place_id:ChIJN6gq5uaQmjkR466hua8bMdY,part_026,2026-09-19 05:54:56,8212
SPOT ON Shree Shivay Palace,Resort,Hotel,Hotel,230403,+91 124 620 1516,https://www.oyorooms.com/325970/,5.0,,"Plot no.- 101, Kishun ganj road, sadar, Chilbila, Sonava, Uttar Pradesh 230403","sadar, Chilbila",25.954833299999997,82.0085,ChIJZXZiEY-RmjkRb0tAFi8ZX5g,https://www.google.com/maps/place/?q=place_id:ChIJZXZiEY-RmjkRb0tAFi8ZX5g,part_026,2026-09-19 05:54:56,8213
Flagship Bhawani Palace,Resort,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/199525/?utm_source=Google&utm_medium=GMB,3.8,,"Plot No 2 Maurya churaha, madafarpur, Road, Chilbila, Pratapgarh, Uttar Pradesh 230403",Chilbila,25.956233299999997,82.00977139999999,ChIJg3_rKLKRmjkRSnxsH4LgqXU,https://www.google.com/maps/place/?q=place_id:ChIJg3_rKLKRmjkRSnxsH4LgqXU,part_026,2026-09-19 05:54:56,8214
Hotel Sudama,Resort,Hotel,Hotel,230403,+91 90222 29387,https://jsdl.in/RSL-HOO1768986116,5.0,,"Hotel Sudama, Sub Post Office, Station Road, Pratapgarh, Pure Ishwarnath, Bela Pratapgarh, Uttar Pradesh 230001",Pratapgarh,25.9137712,81.9994111,ChIJaVsUpSSXmjkRzCWwIGG68AE,https://www.google.com/maps/place/?q=place_id:ChIJaVsUpSSXmjkRzCWwIGG68AE,part_026,2026-09-19 05:54:56,8215
SPOT ON Leela Palace,Resort,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/74967/,3.6,59.0,"Hotel Leela palace, sinani chowk daag bangla road, near oriental bank of commerce, Pratapgarh, Bela Pratapgarh, Uttar Pradesh 230001",Pratapgarh,25.918452,81.979946,ChIJRRKLnMqRmjkRMDrG6hV3_uI,https://www.google.com/maps/place/?q=place_id:ChIJRRKLnMqRmjkRMDrG6hV3_uI,part_026,2026-09-19 05:54:58,8216
SPOT ON 60112 Premium Marriage Hall,Resort,Hotel,"Hotel, Bed & breakfast, Guest house, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/80526/,3.8,26.0,"Hotel Premium Marriage Hall, Jethqwara, Bela Near Meera bahwan chauraha, Katra Rd, Bela Pratapgarh, Uttar Pradesh 230001",230403,25.928912999999998,81.977103,ChIJO1dmrwKRmjkRajJUFcmgEXI,https://www.google.com/maps/place/?q=place_id:ChIJO1dmrwKRmjkRajJUFcmgEXI,part_026,2026-09-19 05:54:59,8217
Anju Residency – Family & Girls Rental Rooms,PG,Short term apartment rental agency,Short term apartment rental agency,230403,+91 70078 93412,N/A,5.0,,"WXGM+9F, Bela Pratapgarh, Pure Ishwarnath, Uttar Pradesh 230001",230403,25.9260087,81.98364099999999,ChIJUeQIGgCRmjkRnwZ9duSDUrc,https://www.google.com/maps/place/?q=place_id:ChIJUeQIGgCRmjkRnwZ9duSDUrc,part_026,2026-09-19 05:54:56,8218
Guru narayan nivas,PG,Apartment complex,Apartment complex,230403,N/A,N/A,,,"RAHUL SHUKLA, Saket girls pg college, Dahilamau, Pure Ishwarnath, Uttar Pradesh 230001",230403,25.9265328,81.97900229999999,ChIJ52tiCgCRmjkRMcTu4JGnRLo,https://www.google.com/maps/place/?q=place_id:ChIJ52tiCgCRmjkRMcTu4JGnRLo,part_026,2026-09-19 05:54:56,8219
SAKET GIRLS DEGREE COLLEGE DAHILAMAU PRATAPGARH,PG,College,College,230403,N/A,N/A,4.5,,"WXHH+2VX, Gaighat Rd, Bela Pratapgarh, Pure Ishwarnath, Uttar Pradesh 230001",230403,25.9275624,81.9796453,ChIJ11qdfACRmjkRcv-ZijyhoWo,https://www.google.com/maps/place/?q=place_id:ChIJ11qdfACRmjkRcv-ZijyhoWo,part_026,2026-09-19 05:54:56,8220
RamnewajMali,PG,College,College,230403,N/A,N/A,,,"MD PG College ke samne, Pratapgarh, Pure Ishwarnath, Bela Pratapgarh, Uttar Pradesh 230001",Pratapgarh,25.921032999999998,82.0025102,ChIJkX7rBaGRmjkRoHwB0J28-OA,https://www.google.com/maps/place/?q=place_id:ChIJkX7rBaGRmjkRoHwB0J28-OA,part_026,2026-09-19 05:54:56,8221
Indane - Shivam Gas Service,PG,Gas Agency,"Gas Agency, Gas cylinders supplier, Gas shop, LPG conversion",230403,+91 94153 60916,https://locator.iocl.com/indane/indane-shivam-gas-service-gas-agency-civil-lines-pratapgarh-221567/Home?utm_source=locator&utm_medium=googleplaces,3.8,25.0,"Infront Of Company Bag, 72, Civil Line Rd, Pure Ishwarnath, Bela Pratapgarh, Uttar Pradesh 230001",230403,25.921895799999998,81.9846129,ChIJKZLgSKGRmjkR0_-6vtIWx8g,https://www.google.com/maps/place/?q=place_id:ChIJKZLgSKGRmjkR0_-6vtIWx8g,part_026,2026-09-19 05:54:58,8222
Hindustan Petroleum,PG,Petrol Pump,Petrol Pump,230403,+91 22 2286 3900,https://www.hindustanpetroleum.com/,4.0,82.0,"Katara, Pratapgarh NH-231, Badshahpur, Chouraha, Road, Mahatma Gandhi Marg, Maindanignj Chouraha, Pratapgarh, Maindanignj, Uttar Pradesh 230002",Maindanignj Chouraha,25.8826,81.945,ChIJpbTigSSUmjkR4FRBihZ9yX4,https://www.google.com/maps/place/?q=place_id:ChIJpbTigSSUmjkR4FRBihZ9yX4,part_026,2026-09-19 05:54:58,8223
PAWAN READYMADE STORE,PG,Clothing store,Clothing store,230403,+91 93694 54500,N/A,,,"Dainik Jagran Office Building, 3, Ayodhya - Prayagraj Rd, near Tehsil, Bela Pratapgarh, Uttar Pradesh 230001",230403,25.9192879,82.00200439999999,ChIJSXTzNYKRmjkR9qT_gsxdnTY,https://www.google.com/maps/place/?q=place_id:ChIJSXTzNYKRmjkR9qT_gsxdnTY,part_026,2026-09-19 05:54:58,8224
Ghuranpur Indane Gas,PG,Stationery store,Stationery store,230403,+91 99568 91793,N/A,4.5,4.0,"Karahiya Bazar, Uttar Pradesh 230132",230403,25.945439999999998,81.64091169999999,ChIJTyCRJEvlmjkR3uEUCOCZdno,https://www.google.com/maps/place/?q=place_id:ChIJTyCRJEvlmjkR3uEUCOCZdno,part_026,2026-09-19 05:54:58,8225
OYO Home Kumar Guest House,Guesthouse,Guest house,"Guest house, Bed & breakfast, Hotel, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/186112/?utm_source=Google&utm_medium=GMB,4.2,,"Code 90982, Kumar Guest House, Railway Station, Junction, near Chilbila, Chilbila, Uttar Pradesh 230403",Chilbila,25.946904,82.0041828,ChIJp6wbhC-RmjkR3M-I60BC5A4,https://www.google.com/maps/place/?q=place_id:ChIJp6wbhC-RmjkR3M-I60BC5A4,part_026,2026-09-19 05:54:57,8226
Swayamvar guest house,Guesthouse,Guest house,Guest house,230403,N/A,N/A,4.7,,"Nai bazaar, Chilbila, Sonava, Uttar Pradesh 230403",Chilbila,25.9550436,82.006789,ChIJZ3Hw4pqRmjkRDMpqm4M72Ok,https://www.google.com/maps/place/?q=place_id:ChIJZ3Hw4pqRmjkRDMpqm4M72Ok,part_026,2026-09-19 05:54:57,8227
SPOT ON 62372 Shyama Lodge,Guesthouse,Guest house,"Guest house, Bed & breakfast, Hotel, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/83922/,4.2,,"HOTEL SHYAMA LODGE, near bhagwa chungi, Pratapgarh, Bela Pratapgarh, Uttar Pradesh 230001",230403,25.912229,81.996414,ChIJk-66QuWXmjkRt3Am2LYqKKc,https://www.google.com/maps/place/?q=place_id:ChIJk-66QuWXmjkRt3Am2LYqKKc,part_026,2026-09-19 05:54:57,8228
Pwd Dak bangla,Guesthouse,Guest house,Guest house,230403,N/A,N/A,4.3,,"WXCM+854, Pure Ishwarnath, Uttar Pradesh 230001",230403,25.9207564,81.982947,ChIJ0RXImP6RmjkRR1KjL7NJveU,https://www.google.com/maps/place/?q=place_id:ChIJ0RXImP6RmjkRR1KjL7NJveU,part_026,2026-09-19 05:54:57,8229
Lodge Shree Krishna,Guesthouse,Hotel,Hotel,230403,+91 93051 82783,N/A,3.5,,"C/o lodge shri krishna Bhangwa chungi, Uttar Pradesh 230001",230403,25.912111,81.9961392,ChIJq-QIdtWWmjkRDdceKH4hIbw,https://www.google.com/maps/place/?q=place_id:ChIJq-QIdtWWmjkRDdceKH4hIbw,part_026,2026-09-19 05:54:57,8230
Abhinandan Lodge & Home food,Guesthouse,Bed & breakfast,Bed & breakfast,230403,+91 89608 74191,N/A,,,"Abhinandan Lodge, Station road, in front of vivek hotel, Pratapgarh, Pure Ishwarnath, Bela Pratapgarh, Uttar Pradesh 230001",Pratapgarh,25.913553399999998,82.00063759999999,ChIJGzHmHGaRmjkRdy6PeCdAN9A,https://www.google.com/maps/place/?q=place_id:ChIJGzHmHGaRmjkRdy6PeCdAN9A,part_026,2026-09-19 05:54:57,8231
duplicate code of ptg047,Guesthouse,Guest house,"Guest house, Bed & breakfast, Hotel, Holiday home, Inn, Lodge, Motel, Service Apartment, Villa",230403,+91 124 620 1516,https://www.oyorooms.com/50919/,3.9,,"shivam palace, Ashtbhuja Nagar, Pratapgarh, Bela Pratapgarh, Chakvan Tod, Uttar Pradesh 230001","Ashtbhuja Nagar, Pratapgarh",25.915343999999997,81.973765,ChIJXyTQ5V-RmjkRC3rAWUi94-4,https://www.google.com/maps/place/?q=place_id:ChIJXyTQ5V-RmjkRC3rAWUi94-4,part_026,2026-09-19 05:54:57,8232
Hotel Divine and Restaurant,Guesthouse,Hotel,"Hotel, Wellness hotel",230403,+91 78788 87345,https://hoteldivineandrestaurant.weeblysite.com/,4.8,128.0,"Divine residency, above Gurukripa restaurant, Arnod Rd, Nakoda Nagar, Pratapgad, Rajasthan 312605","Nakoda Nagar, Siddhivinayak Nagar",24.0201602,74.7860223,ChIJHdmHokeFZjkRgTCmjBtwZ28,https://www.google.com/maps/place/?q=place_id:ChIJHdmHokeFZjkRgTCmjBtwZ28,part_026,2026-09-19 05:54:57,8233
Hotel Celebration,Guesthouse,Hotel,Hotel,230403,+91 94133 62661,http://9413362661.com/,3.8,879.0,"Zero mile circle, 56, National Highway, Bada Bag Colony, Pratapgad, Rajasthan 312605",Bada Bag Colony,24.02773,74.78741699999999,ChIJTSy5pPCFZjkRQzI4-A85Dfw,https://www.google.com/maps/place/?q=place_id:ChIJTSy5pPCFZjkRQzI4-A85Dfw,part_026,2026-09-19 05:54:57,8234
Quality Fashion & Furnishings,Trousseau Home Decor,Furniture store,Furniture store,230403,+91 88878 29810,N/A,,,"near, Sadar Chauraha, in front of Ruma Nursing Home, Pratapgarh, Bela Pratapgarh, Uttar Pradesh 230001",230403,25.9304812,82.00419629999999,ChIJQz2CPQaRmjkRKsJPBmRn6oA,https://www.google.com/maps/place/?q=place_id:ChIJQz2CPQaRmjkRKsJPBmRn6oA,part_026,2026-09-19 05:55:00,8235
Decor the list interior design,Trousseau Home Decor,Interior designer,Interior designer,230403,N/A,N/A,,,"WX7V+XPC, Vijay bank, Balipur, Uttar Pradesh 230001",Balipur,25.914934199999998,81.99427469999999,ChIJy6waVXGRmjkROg0CpbjjxrM,https://www.google.com/maps/place/?q=place_id:ChIJy6waVXGRmjkROg0CpbjjxrM,part_026,2026-09-19 05:55:01,8236
Unnat Vastu Kendra,Hospitality Consultants,Vastu consultant,Vastu consultant,230403,N/A,N/A,5.0,2.0,"Station road, near Vivek Hotel, Bela Pratapgarh, Uttar Pradesh 230304",230403,25.913593499999998,82.0003108,ChIJQeHaVDeXmjkRH0riVqYndso,https://www.google.com/maps/place/?q=place_id:ChIJQeHaVDeXmjkRH0riVqYndso,part_026,2026-09-19 05:54:59,8237
Anand chaturvedi Advocate,Hospitality Consultants,Tax attorney,Tax attorney,230403,N/A,N/A,,,"Katra Rd, Pratapgarh, Bela Pratapgarh, Uttar Pradesh 230001",Pratapgarh,25.913390099999997,81.98760999999999,ChIJjQSduBWXmjkRRinrIr8cM34,https://www.google.com/maps/place/?q=place_id:ChIJjQSduBWXmjkRRinrIr8cM34,part_026,2026-09-19 05:54:59,8238
Tejpal Hospitality,Hospitality Consultants,Consultant,"Consultant, Bar, Bar restaurant furniture store, Bistro, Countertop store, Hospitality high school, Hotel, Resort hotel, Restaurant, Shared-use commercial kitchen",230403,+91 99035 88075,N/A,4.9,39.0,"Shyam Kunj, 12 - B, Lord Sinha Road, Elgin, Kolkata, West Bengal 700071",Elgin,22.5437081,88.3497084,ChIJ09_k7RZ3AjoRq7y7kWd6o8c,https://www.google.com/maps/place/?q=place_id:ChIJ09_k7RZ3AjoRq7y7kWd6o8c,part_026,2026-09-19 05:54:59,8239
Hitech Institute Of Hotel Management,Hospitality Consultants,Hotel Management Institute,Hotel Management Institute,230403,+91 88747 71000,https://hihmpratapgarh.in/,5.0,11.0,"Chauhan Market, 323, Chilbila, Uttar Pradesh 230403",Chilbila,25.9487103,82.0056228,ChIJUyHF9GORmjkR_-kGkicJewY,https://www.google.com/maps/place/?q=place_id:ChIJUyHF9GORmjkR_-kGkicJewY,part_026,2026-09-19 05:55:00,8240
Infinity Consultancy Service,Hospitality Consultants,Human resource consulting,Human resource consulting,230403,N/A,http://www.infinityconsultancy.org.in/,4.8,229.0,"Ground Floor, 493 D, Pura Dalel, New Sohabatia Bagh, Allahpur, Prayagraj, Uttar Pradesh 211006","Pura Dalel, New Sohabatia Bagh, Allahpur",25.4503314,81.8731751,ChIJGwGYpvG1mjkRk3Th6g9dcH4,https://www.google.com/maps/place/?q=place_id:ChIJGwGYpvG1mjkRk3Th6g9dcH4,part_026,2026-09-19 05:55:02,8241
Parve2esolutions,Hospitality Consultants,Employment agency,"Employment agency, Service establishment",230403,+91 89228 98600,https://www.facebook.com/profile.php?id=61559833934582,5.0,1.0,"Parve2esolutions, 230403, India",230403,21.0680074,82.7525294,ChIJS7vLsA6ILgwRY7eCO3SVQhc,https://www.google.com/maps/place/?q=place_id:ChIJS7vLsA6ILgwRY7eCO3SVQhc,part_026,2026-09-19 05:55:02,8242
Dev HR Services,Hospitality Consultants,Human resource consulting,"Human resource consulting, Service establishment",230403,N/A,https://www.devhrservices.com/,5.0,23.0,"Dev HR Services, 230403, India",230403,19.0815074,72.8783527,ChIJjdasJ7MfPacR2NwWNRUWIUA,https://www.google.com/maps/place/?q=place_id:ChIJjdasJ7MfPacR2NwWNRUWIUA,part_026,2026-09-19 05:55:02,8243
